1,2300.188385
2,4600.810663
3,6899.501856
4,9200.414939
5,11499.830952
6,13800.273245
7,16098.726591
8,18400.491293
9,20700.314645
10,22999.503211
11,25302.130439
12,25300.816162
13,25301.723047
14,25074.911298
15,25304.753582
16,25309.167297
17,25308.352501
18,25306.205081
19,25306.643260
20,25309.215338
21,25186.832324
22,25308.009985
23,25311.106514
24,25312.103510
