50,1265678.593578
100,2532697.119817
150,1898702.932737
200,2532527.145525
250,3165911.491246
300,3797814.484358
350,4431501.645986
400,5063585.980956
450,5692160.377251
500,6329322.230858
550,6956636.124926
600,7592120.896933
650,8218641.142518
700,8855950.376315
750,9489262.583078
800,10119370.625744
850,10749003.188028
900,11381700.501933
950,12013622.182964
1000,12632132.101785
1050,13272222.123909
1100,13898927.002835
1141,14417760.373939
