1,804.221196
2,1608.501898
3,2412.760608
4,3217.115052
5,4021.151256
6,4825.482407
7,5629.806447
8,6433.660914
9,7238.206147
10,8042.393062
11,8846.376243
12,8847.150001
13,8847.010017
14,8770.105467
15,8847.088689
16,8847.419070
17,8847.535623
18,8847.539204
19,8847.509449
20,8847.803621
21,8802.219165
22,8847.696160
23,8848.035755
24,8847.913220
