50;244123.817647
100;488686.420675
150;366357.713137
200;488680.808601
250;610810.266694
300;733072.440997
350;855287.964461
400;977506.834606
450;1099567.283622
500;1221870.405004
550;1343876.164011
600;1466148.106372
650;1588596.904778
700;1710620.657162
750;1833030.475965
800;1955235.374900
850;2077434.539427
900;2199586.575483
950;2321818.174264
1000;2443485.837800
1050;2566026.300548
1100;2688181.897050
1141;2790267.324351
